,Price,Area,Location,No. of Bedrooms,Resale,ShoppingMall,ATM,School,Hospital,VaastuCompliant,City,Amenities,Furnitioned,Capacity(no. of people)
12030,34.61,845,Kattankulathur,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,4.0
12031,50.63,1220,Kattankulathur,3.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,6.0
12032,34.61,845,Kattankulathur,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,4.0
12033,65.0,1159,Vanagaram,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,4.0
12034,65.0,1159,Mogappair,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,4.0
12035,65.0,1131,Ayanambakkam,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,4.0
12036,40.11999,1056,Kundrathur,3.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,6.0
12037,56.47,1255,Kolapakkam,3.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,6.0
12038,45.45,1010,Porur,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,4.0
12039,38.79,862,Kolapakkam,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,4.0
12040,38.79,862,Kolapakkam,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,4.0
12041,24.16,636,Kundrathur,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,4.0
12042,22.5,411,Medavakkam,1.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,2.0
12043,25.84,472,Medavakkam,1.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,2.0
12044,39.34,622,Korattur,2.0,0,0.0,0.0,1.0,0.0,0.0,Chennai,1,0,4.0
12045,96.43,1691,Korattur,3.0,0,0.0,0.0,1.0,0.0,0.0,Chennai,1,0,6.0
12046,66.18,1138,Korattur,2.0,0,0.0,0.0,1.0,0.0,0.0,Chennai,1,0,4.0
12047,98.61,1569,Karapakkam,3.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,6.0
12048,75.3,1208,Karapakkam,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,4.0
12049,81.61,1316,Karapakkam,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,4.0
12050,100.0,1647,Karapakkam,3.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,6.0
12051,76.52,1229,Karapakkam,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,4.0
12052,99.25,1618,Karapakkam,3.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,6.0
12053,76.41,1227,Karapakkam,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,4.0
12054,79.97,1288,Karapakkam,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,4.0
12055,80.79,1302,Karapakkam,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,4.0
12056,74.83,1200,Karapakkam,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,4.0
12057,76.64,1231,Karapakkam,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,4.0
12058,76.58,1230,Karapakkam,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,4.0
12059,80.79,1302,Karapakkam,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,4.0
12060,40.0,738,Medavakkam,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,4.0
12061,28.9,528,Medavakkam,1.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,2.0
12062,20.75,379,Medavakkam,1.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,2.0
12063,77.0,1414,Medavakkam,3.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,6.0
12064,52.56,960,Medavakkam,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,4.0
12065,47.9,875,Medavakkam,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,4.0
12066,78.0,1428,Medavakkam,3.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,6.0
12067,41.88,765,Medavakkam,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,4.0
12068,40.0,748,Medavakkam,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,0,4.0
12069,125.0,1500,Thoraipakkam OMR,3.0,0,0.0,0.0,0.0,0.0,1.0,Chennai,1,0,6.0
12070,90.86,1298,Velachery,3.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,1,6.0
12071,80.43,1149,Velachery,3.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,6.0
12072,80.43,1149,Velachery,3.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,1,6.0
12073,74.76,1068,Velachery,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,4.0
12074,74.76,1068,Velachery,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,1,4.0
12075,65.93,899,Velachery,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,1,4.0
12076,45.19,1078,Sithalapakkam,3.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,1,6.0
12077,38.1,905,Sithalapakkam,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,1,4.0
12078,36.15999,882,Sithalapakkam,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,1,4.0
12079,32.77,775,Sithalapakkam,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,1,4.0
12080,52.44,1201,Medavakkam,3.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,1,6.0
12081,45.63,1039,Medavakkam,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,1,4.0
12082,42.78,971,Medavakkam,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,1,4.0
12083,38.75,899,Medavakkam,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,1,4.0
12084,34.79999,781,Vengaivasal,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,1,4.0
12085,154.0,1100,Thiruvanmiyur,3.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,1,6.0
12086,73.42,1266,Kilkattalai,3.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,1,6.0
12087,58.0,1000,Kilkattalai,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,1,4.0
12088,56.89,981,Kilkattalai,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,1,4.0
12089,58.7,1223,Nanmangalam,3.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,1,6.0
12090,51.4,1071,Nanmangalam,3.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,1,6.0
12091,47.84,955,Nanmangalam,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,1,4.0
12092,45.2,900,Nanmangalam,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,1,4.0
12093,40.84,851,Nanmangalam,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,1,4.0
12094,22.73,530,Nanmangalam,1.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,1,2.0
12095,90.86,1298,Velachery,3.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,1,6.0
12096,80.43,1149,Velachery,3.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,6.0
12097,80.43,1149,Velachery,3.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,1,1,6.0
12098,74.76,1068,Velachery,2.0,0,0.0,0.0,0.0,0.0,0.0,Chennai,0,0,4.0
