,Price,Area,Location,No. of Bedrooms,Resale,ShoppingMall,ATM,School,Hospital,VaastuCompliant,City,Amenities,Furnitioned,Capacity(no. of people),clusters
7615,80.0,1570,Kondapur,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,6.0,1
7616,83.83,1950,Attapur,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,6.0,1
7617,67.86,1170,Matrusri Nagar,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
7618,60.0,1515,Pragathi Nagar Kukatpally,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7619,63.23,1471,Attapur,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
7620,63.19,1470,Attapur,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
7621,63.19,1470,Attapur,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
7622,84.04,1955,Attapur,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,6.0,1
7623,45.0,1000,Nizampet,2.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
7624,60.0,1515,Pragathi Nagar Road,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7625,60.0,1515,Pragathi Nagar Road,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7626,84.0,1274,Kukatpally,2.0,0,0.0,1.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
7627,400.0,2865,Madhapur,4.0,1,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,8.0,4
7628,73.17,1090,Kukatpally,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
7629,112.0,2026,Tellapur,3.0,0,1.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7630,60.0,1515,Pragathi Nagar Kukatpally,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7631,65.0,950,Padma Colony,2.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0,0
7632,60.0,1515,Pragathi Nagar Kukatpally,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7633,60.0,1515,Pragathi Nagar Kukatpally,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7634,105.0,1880,TellapurOsman Nagar Road,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7635,155.0,2220,Nanakramguda,3.0,0,1.0,1.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7636,91.2,1600,Kokapet,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,6.0,1
7637,48.04,1201,Nizampet,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
7638,50.0,1150,Nizampet,2.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0,0
7639,41.58,1155,Bachupally Road,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0,0
7640,46.0,1050,Gajularamaram,2.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,4.0,0
7641,66.0,1555,Gajularamaram,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7642,112.0,2026,TellapurOsman Nagar Road,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7643,102.0,1880,TellapurOsman Nagar Road,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7644,41.58,1155,Bachupally Road,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0,0
7645,210.0,2380,Hitech City,3.0,0,1.0,1.0,1.0,1.0,1.0,Hyderabad,1,0,6.0,3
7646,60.0,1402,Happy Homes Colony,3.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,6.0,2
7647,60.0,1515,Pragathi Nagar Kukatpally,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7648,45.0,1120,Pragathi Nagar,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,6.0,1
7649,84.0,1279,Kukatpally,2.0,0,0.0,1.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
7650,84.0,1274,Kukatpally,2.0,0,0.0,1.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
7651,41.58,1155,Bachupally Road,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0,0
7652,80.0,1650,Serilingampally,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7653,60.0,1515,Pragathi Nagar Kukatpally,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7654,80.0,1650,Serilingampally,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,0,0,6.0,1
7655,94.47,1687,Tellapur,3.0,0,1.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7656,35.0,800,Uppal,2.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0,0
7657,60.0,1515,Pragathi Nagar Kukatpally,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7658,60.0,1515,Pragathi Nagar Kukatpally,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7659,60.0,1515,Pragathi Nagar Kukatpally,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7660,95.0,1441,Kukatpally,2.0,0,0.0,1.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
7661,40.7,1100,Yapral,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
7662,137.0,2150,Tellapur,3.0,0,1.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7663,60.0,1515,Pragathi Nagar Kukatpally,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7664,60.0,1515,Pragathi Nagar Kukatpally,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7665,60.0,1515,Pragathi Nagar Road,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7666,60.0,1515,Pragathi Nagar Kukatpally,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7667,41.58,1155,Bachupally Road,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0,0
7668,23.0,600,Old Nallakunta,1.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,2.0,0
7669,81.5,1650,Serilingampally,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7670,160.0,1880,Kondapur,3.0,0,0.0,1.0,0.0,0.0,1.0,Hyderabad,1,1,6.0,1
7671,89.0,1360,Kukatpally,2.0,0,0.0,1.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
7672,80.0,1216,Kukatpally,2.0,0,0.0,1.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
7673,87.66,1538,Tellapur,3.0,0,1.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7674,107.0,1920,Miyapur,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7675,85.73,1190,Miyapur,2.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,4.0,0
7676,184.0,2925,Serilingampally,4.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,8.0,4
7677,81.5,1650,Serilingampally,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7678,124.0,2150,Kokapet,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7679,112.0,1695,Kukatpally,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,6.0,1
7680,59.99,2700,Sangeet Nagar,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0,1
7681,60.0,1250,Karmanghat,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0,0
7682,56.0,1100,NRSA Colony,2.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,4.0,0
7683,35.1,1003,Miyapur,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0,0
7684,28.0,1400,Adibatla,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,6.0,1
7685,28.0,1400,Adibatla,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,6.0,1
7686,210.0,5000,Manikonda,6.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,12.0,4
7687,35.0,850,Methodist Colony,2.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0,0
7688,80.0,1800,Ameerpet,3.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,1,6.0,2
7689,51.87,1235,Moula Ali,2.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,4.0,0
7690,60.0,1515,Pragathi Nagar Kukatpally,2.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,4.0,0
7691,27.0,750,BK Guda Internal Road,2.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0,0
7692,41.58,1155,Bachupally Road,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0,0
7693,40.0,900,West Marredpally,2.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
7694,350.0,3300,Banjara Hills,4.0,1,1.0,1.0,1.0,1.0,1.0,Hyderabad,1,0,8.0,3
7695,80.0,1538,Tellapur,3.0,0,1.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7696,68.0,1195,Kondapur,2.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0,0
7697,41.79999,1100,Pragathi Nagar Kukatpally,2.0,0,1.0,1.0,1.0,1.0,1.0,Hyderabad,1,0,4.0,3
7698,82.0,1650,Serilingampally,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7699,82.0,1650,Serilingampally,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7700,48.56,1214,Miyapur,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,1,4.0,0
7701,42.3,1175,Bachupally Road,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
7702,41.58,1155,Bachupally Road,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
7703,42.36,1175,Bachupally Road,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0,0
7704,42.36,1175,Bachupally Road,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
7705,42.36,1175,Bachupally Road,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
7706,56.54,1028,ALIND Employees Colony,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
7707,40.0,1350,Khizra Enclave,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,6.0,1
7708,37.0,1050,Medchal,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
7709,56.0,1300,LB Nagar,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,6.0,1
7710,37.5,1500,Beeramguda,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,6.0,1
7711,35.0,1400,Krishna Reddy Pet,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,6.0,1
7712,47.0,1130,LB Nagar,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0,0
7713,46.0,1500,Dammaiguda,3.0,1,1.0,1.0,1.0,1.0,1.0,Hyderabad,1,0,6.0,3
7714,300.0,3000,Jubilee Hills,3.0,0,1.0,1.0,1.0,1.0,1.0,Hyderabad,1,0,6.0,3
7715,81.0,1650,Serilingampally,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7716,290.0,3498,Hitech City,4.0,0,0.0,1.0,0.0,0.0,1.0,Hyderabad,1,0,8.0,4
7717,55.0,1100,Padmarao Nagar,3.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,6.0,1
7718,46.8,1200,Bachupally,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
7719,42.3,1175,Bachupally Road,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0,0
7720,88.0,1620,Gajulramaram Kukatpally,3.0,0,0.0,0.0,1.0,0.0,0.0,Hyderabad,1,0,6.0,1
7721,42.0,1100,Pragathi Nagar Kukatpally,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
7722,50.61,1205,Miyapur,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
7723,46.0,1180,Nizampet,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
7724,109.0,1591,Kukatpally,3.0,0,1.0,1.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7725,110.0,1441,Banjara Hills,2.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
7726,31.48,1050,Gachibowli,2.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,4.0,0
7727,63.25,1665,Gachibowli,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7728,47.48,1250,Gachibowli,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,1,4.0,0
7729,42.3,1175,Bachupally Road,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0,0
7730,56.52,1256,Suchitra,2.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,4.0,0
7731,46.8,1200,Bachupally,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
7732,387.0,4320,Whitefields,4.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,8.0,4
7733,100.0,1735,Kokapet,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7734,65.0,1150,Mayuri Nagar,2.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
7735,124.0,1500,Sanath Nagar,3.0,0,1.0,1.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7736,42.3,1175,Bachupally Road,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0,0
7737,78.0,1507,Kokapet,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,6.0,1
7738,80.0,1412,Tellapur,3.0,0,1.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7739,125.0,2160,Gandipet,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7740,100.0,1500,Appa Junction Peerancheru,3.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,6.0,2
7741,35.0,1050,Dammaiguda,2.0,1,1.0,1.0,1.0,1.0,1.0,Hyderabad,1,0,4.0,3
7742,23.1,550,Moula Ali,1.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,2.0,0
7743,75.54,1220,Kondapur,2.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,4.0,0
7744,45.42,1010,Gajularamaram,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
7745,70.98999,1090,Kukatpally,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
7746,69.31,1555,Gajularamaram,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7747,113.99999,1885,Kondapur,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7748,111.0,1730,Kukatpally,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,6.0,1
7749,41.58,1155,Bachupally Road,2.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,4.0,0
7750,81.5,1650,Serilingampally,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7751,400.0,5000,Adda Gutta,3.0,1,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,1,6.0,2
7752,25.0,600,Miyapur HMT Swarnapuri Colony,1.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,2.0,0
7753,105.0,1600,Central Excise Colony Hyderabad,3.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,6.0,2
7754,193.0,2800,Gachibowli,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,6.0,2
7755,165.0,2405,Gachibowli,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,6.0,2
7756,25.0,1000,Krishna Reddy Pet,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0,0
7757,35.0,1400,Beeramguda,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,6.0,1
7758,56.0,1330,LB Nagar,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,6.0,1
7759,35.0,1000,Miyapur,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,6.0,1
7760,270.0,3350,Basheer Bagh,4.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,1,8.0,2
7761,92.91,1630,Kondapur,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7762,81.5,1650,Serilingampally,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7763,429.0,3350,Banjara Hills,4.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,8.0,4
7764,60.0,1250,Gopal Nagar,2.0,0,0.0,0.0,1.0,0.0,1.0,Hyderabad,1,0,4.0,0
7765,47.0,1055,Uppal Kalan,2.0,0,0.0,1.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
7766,44.03,1190,Bachupaly Road Miyapur,2.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,4.0,0
7767,22.0,550,ECIL Main Road,1.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,2.0,0
7768,43.04,1076,Kushaiguda,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
7769,37.32,933,Kushaiguda,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
7770,41.04,1026,Kushaiguda,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
7771,39.28,982,Kushaiguda,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
7772,91.0,1792,Tellapur,3.0,0,1.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7773,290.0,3498,Hitech City,4.0,0,0.0,1.0,0.0,0.0,1.0,Hyderabad,1,0,8.0,4
7774,43.89,1155,Bachupally Road,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0,0
7775,137.0,2771,Bandlaguda Jagir,4.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,8.0,4
7776,99.74,1480,Kokapet,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7777,200.0,2250,Ashok Nagar,3.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,6.0,2
7778,30.0,700,Sanath Nagar,2.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
7779,41.58,1155,Bachupally Road,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0,0
7780,41.58,1155,Bachupally Road,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0,0
7781,42.39,1175,Bachupally Road,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0,0
7782,110.0,1715,Barkatpura,3.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,6.0,2
7783,49.5,1100,Manikonda,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
7784,210.0,2380,Kondapur,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,6.0,2
7785,60.06,1430,ECIL,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7786,21.16,1008,Beeramguda,2.0,0,1.0,1.0,1.0,1.0,1.0,Hyderabad,1,1,4.0,3
7787,48.0,1225,Nizampet,2.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,4.0,0
7788,42.36,1175,Bachupally Road,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,6.0,1
7789,96.38,1580,Hitech City,3.0,0,0.0,1.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7790,70.0,1170,Madinaguda,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0,0
7791,41.0,1055,Medchal,2.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,4.0,0
7792,84.0,1216,Kukatpally,2.0,0,0.0,1.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
7793,407.0,4799,Gachibowli,4.0,1,0.0,0.0,1.0,0.0,1.0,Hyderabad,1,0,8.0,4
7794,149.0,1780,Sanath Nagar,3.0,0,1.0,1.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7795,68.0,1515,Pragathi Nagar Kukatpally,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7796,450.0,4152,Gachibowli,5.0,1,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,1,10.0,4
7797,150.0,2100,Bagh Amberpet,3.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,6.0,2
7798,43.89,1155,Bachupally Road,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0,0
7799,83.0,1597,Tellapur,3.0,0,1.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7800,52.0,1200,BK Guda Internal Road,2.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,1,4.0,0
7801,150.0,1000,Hitech City,1.0,0,1.0,1.0,0.0,0.0,1.0,Hyderabad,1,1,2.0,1
7802,63.4,1585,ECIL Main Road,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7803,370.0,3025,Banjara Hills,4.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,8.0,4
7804,270.0,2166,Banjara Hills,3.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,6.0,2
7805,92.0,1620,Gajularamaram,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7806,104.0,2612,Yapral,3.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,1,6.0,2
7807,93.51,1620,Gajulramaram Kukatpally,3.0,0,0.0,0.0,1.0,0.0,1.0,Hyderabad,1,0,6.0,1
7808,92.0,1620,Gajulramaram Kukatpally,3.0,0,0.0,0.0,1.0,0.0,1.0,Hyderabad,1,0,6.0,1
7809,70.28,1170,Madinaguda,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0,0
7810,120.0,1680,Kokapet,3.0,0,1.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7811,80.0,1400,new nallakunta,2.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
7812,41.98,1400,Gachibowli,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7813,63.4,1585,ECIL Cross Road,3.0,0,1.0,1.0,1.0,1.0,1.0,Hyderabad,1,0,6.0,3
7814,95.0,1620,Gajularamaram,3.0,0,1.0,1.0,1.0,1.0,1.0,Hyderabad,1,0,6.0,3
7815,95.0,1620,Gajularamaram,3.0,0,1.0,1.0,1.0,1.0,1.0,Hyderabad,1,0,6.0,3
7816,95.0,1620,Gajularamaram,3.0,0,1.0,1.0,1.0,1.0,1.0,Hyderabad,1,0,6.0,3
7817,95.0,1620,Gajularamaram,3.0,0,1.0,1.0,1.0,1.0,1.0,Hyderabad,1,0,6.0,3
7818,46.0,1232,BHEL,2.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,4.0,0
7819,58.0,1470,Sun City,2.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,4.0,0
7820,62.2,1555,Alwal,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,6.0,1
7821,42.3,1175,Bachupally Road,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0,0
7822,58.0,1470,Hydershakote,2.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,4.0,0
7823,94.0,1360,Kukatpally,2.0,0,0.0,1.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
7824,40.0,1400,Nallakunta,3.0,1,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,2
7825,43.0,1090,Nizampet,2.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,4.0,0
7826,59.67,1170,Madinaguda,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0,0
7827,89.0,1441,Kukatpally,2.0,0,0.0,1.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
7828,105.0,1735,Kokapet,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7829,220.0,3230,Nanakramguda,3.0,1,1.0,1.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7830,78.0,1271,Kokapet,2.0,0,1.0,1.0,1.0,1.0,1.0,Hyderabad,1,0,4.0,3
7831,27.0,750,BK Guda Road,2.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0,0
7832,120.0,1740,Kukatpally,3.0,0,0.0,1.0,0.0,0.0,0.0,Hyderabad,1,0,6.0,1
7833,41.58,1155,Bachupally Road,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
7834,41.58,1155,Bachupally Road,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0,0
7835,45.0,1175,Bachupally Road,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0,0
7836,45.0,1175,Bachupally Road,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0,0
7837,43.89,1155,Bachupally Road,2.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,4.0,0
7838,65.0,1220,Nallagandla Road,2.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,4.0,0
7839,105.0,1320,Kondapur,2.0,0,0.0,1.0,0.0,0.0,1.0,Hyderabad,1,1,4.0,1
7840,210.0,3380,Kokapet,4.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,8.0,4
7841,100.0,1482,Appa Junction Peerancheru,2.0,1,1.0,0.0,1.0,1.0,0.0,Hyderabad,1,1,4.0,3
